,Longitude,Latitude,Has Table booking,Has Online delivery,Price range,Votes,Aggregate rating
7435,77.1127414,28.6461669,No,No,1,6,2.9
7436,77.11142376,28.6491793,No,No,1,5,3.0
7437,77.1137028,28.6510376,No,No,1,36,3.2
7438,77.1120745,28.6463287,No,Yes,2,4,3.0
7439,77.1124028,28.6463908,No,No,1,5,2.9
7440,77.1146413,28.6535887,No,No,1,5,2.9
7441,77.1127855,28.6462371,No,No,1,14,3.3
7442,77.1147742,28.6452447,No,Yes,1,55,3.4
7443,77.1125497,28.6498944,No,No,1,6,3.0
7444,77.1124296,28.6499476,No,No,1,6,3.0
7445,77.1069062,28.6418012,No,No,1,21,3.4
7446,77.1155932,28.6455653,No,No,2,5,3.0
7447,77.1064052,28.6425185,No,No,1,8,3.1
7448,77.1099433,28.6490845,Yes,Yes,3,24,3.5
7449,77.116361,28.6461869,Yes,No,3,26,3.5
7450,77.1120493,28.6463347,No,Yes,2,54,3.5
7451,77.1163525,28.6461897,No,No,2,38,3.5
7452,77.11541,28.646011,No,No,2,18,3.8
7453,77.1120139,28.6463561,No,Yes,2,12,3.5
7454,77.1124055,28.6499613,No,No,1,1,0.0
7455,77.1156171,28.6538763,No,No,1,1,0.0
7456,77.1064709,28.6423312,No,No,1,0,0.0
7457,77.1114205,28.6491173,No,No,1,1,0.0
7458,77.1151402,28.6488107,No,No,1,1,0.0
7459,77.1120655,28.6524639,No,No,1,1,0.0
7460,77.1165705,28.6462079,No,No,1,3,0.0
7461,77.111955,28.6525857,No,No,1,2,0.0
7462,77.1097172,28.6512755,No,No,1,3,0.0
7463,77.1162324,28.6456969,No,No,1,0,0.0
7464,77.1122065,28.6498255,No,Yes,1,1,0.0
7465,77.1123132,28.6518001,No,No,1,3,0.0
7466,77.1121665,28.6499138,No,No,1,3,0.0
7467,77.1068758,28.641769,No,No,1,2,0.0
7468,77.1113549,28.6528574,No,No,1,2,0.0
7469,77.1065034,28.6422159,Yes,Yes,3,1252,4.3
7470,77.2294337,28.6012192,Yes,No,4,50,3.3
7471,77.2294235,28.6011707,Yes,No,4,147,3.7
7472,77.2294235,28.6011707,No,No,4,821,3.9
7473,77.1212744,28.6523425,Yes,No,2,152,3.3
7474,77.1206821,28.6507962,No,Yes,2,186,3.6
7475,77.1207398,28.6507574,No,Yes,3,141,3.6
7476,77.195866,28.596981,No,No,2,26,3.1
7477,77.195892,28.597062,Yes,No,4,48,3.2
7478,77.1960071,28.5969975,No,No,3,18,3.2
7479,77.1956478,28.5966943,Yes,No,4,101,3.7
7480,77.1958724,28.5963125,Yes,No,4,100,3.6
7481,77.1962398,28.598181,Yes,No,4,609,4.4
7482,77.2169361,28.60016,No,No,4,5,3.1
7483,77.2169659,28.6001706,No,No,4,42,3.5
7484,77.2168724,28.6001728,Yes,No,4,548,3.9
7485,77.2168963,28.6001953,Yes,No,4,134,3.8
7486,77.2168839,28.6001694,Yes,No,4,139,3.7
7487,77.2169297,28.6001541,No,No,3,65,3.7
7488,77.2168927,28.6001767,Yes,No,4,800,4.3
7489,77.15246,28.538993,Yes,No,4,145,3.3
7490,77.15246,28.538993,Yes,No,4,97,3.6
7491,77.218185,28.625443,Yes,No,4,10,3.2
7492,77.218187,28.625445,Yes,No,4,12,3.2
7493,77.218187,28.625445,Yes,No,4,25,3.3
7494,77.218185,28.625443,Yes,No,4,272,3.9
7495,77.218187,28.625445,Yes,No,4,59,3.7
7496,77.218187,28.625445,No,No,2,45,3.8
7497,77.218187,28.625445,Yes,No,4,104,3.7
7498,77.218187,28.625445,Yes,No,4,57,3.6
7499,77.218187,28.625445,Yes,No,4,259,4.0
7500,77.26898376,28.56164003,Yes,Yes,3,90,3.0
7501,77.26894453,28.56161147,Yes,No,2,21,3.3
7502,77.269154,28.567481,No,No,1,109,3.4
7503,77.26888552,28.56162678,No,No,1,5,2.9
7504,77.26885669,28.56179522,No,No,2,19,2.8
7505,77.26870917,28.56165594,Yes,Yes,2,96,3.5
7506,77.2690978,28.5616595,No,No,1,1,0.0
7507,77.2685174,28.5614696,No,Yes,2,146,1.9
7508,77.22762946,28.63110267,No,No,2,46,3.3
7509,77.22762745,28.63113239,Yes,No,3,31,3.2
7510,77.227277,28.631407,Yes,No,4,51,3.4
7511,77.227277,28.631407,No,No,4,45,3.5
7512,77.22756944,28.63148611,Yes,No,4,419,3.7
7513,77.22764019,28.63120891,Yes,No,4,265,3.9
7514,77.228133,28.6317423,No,No,4,747,3.7
7515,77.227277,28.631407,Yes,No,4,62,3.6
7516,77.30317778,28.66113333,Yes,No,4,186,3.9
7517,77.30317778,28.66113333,Yes,No,4,48,3.6
7518,77.30317778,28.66113333,Yes,No,4,42,3.6
7519,77.30317778,28.66113333,Yes,No,4,184,4.0
7520,77.1889269,28.5794095,Yes,No,4,241,3.9
7521,77.1889752,28.5793901,Yes,No,4,199,3.8
7522,77.1889651,28.5794009,Yes,No,4,178,3.9
7523,77.1885648,28.5802165,No,No,4,59,3.7
7524,77.1890039,28.5793611,No,No,4,32,3.6
7525,77.238056,28.592135,No,No,1,4,2.9
7526,77.238315,28.5921591,Yes,No,4,185,3.8
7527,77.21734352,28.62098574,Yes,No,4,199,3.3
7528,77.21736733,28.62098721,Yes,No,4,169,3.3
7529,77.216002,28.628885,Yes,No,4,773,3.8
7530,77.26953889,28.56109444,Yes,No,4,26,3.1
7531,77.26953889,28.56109444,No,No,2,19,3.3
7532,77.269656,28.561179,No,No,4,90,3.6
7533,77.269618,28.561053,Yes,No,4,111,3.7
7534,77.2241228,28.6051535,No,No,4,15,3.1
7535,77.2241405,28.6051689,No,No,4,79,3.8
7536,77.2241369,28.6051648,No,No,4,696,3.9
7537,77.22273611,28.60440165,Yes,No,4,64,3.6
7538,77.2243039,28.6052532,Yes,No,4,183,3.9
7539,77.2246182,28.6051487,Yes,No,4,398,4.0
7540,77.2241401,28.605189,Yes,No,4,541,4.2
7541,77.1701408,28.5950782,Yes,No,4,42,3.7
7542,77.1702198,28.5948008,Yes,No,4,24,3.5
7543,77.170087,28.5950077,Yes,No,4,145,4.0
7544,77.1703995,28.5945492,No,No,3,76,4.0
7545,77.101847,28.535183,Yes,No,4,28,3.2
7546,77.101847,28.535183,Yes,No,4,5,3.0
7547,77.101847,28.535183,No,No,2,4,3.0
7548,77.2133902,28.5525438,Yes,Yes,3,350,3.6
7549,77.213191,28.5523566,Yes,No,3,637,3.8
7550,77.2129742,28.55231,Yes,No,4,146,4.1
7551,0.0,0.0,No,No,1,0,0.0
7552,77.0919833,28.6350967,No,No,1,6,2.9
7553,77.0994142,28.6419765,No,No,1,11,2.7
7554,77.0862978,28.6389981,No,No,1,5,2.9
7555,77.0968578,28.6384031,No,No,1,7,3.1
7556,77.0965905,28.6380699,No,No,1,8,3.1
7557,77.0954179,28.636751,No,No,1,7,2.9
7558,77.0868116,28.6354821,No,Yes,1,7,3.0
7559,77.1016004,28.6374082,No,No,1,16,3.1
7560,77.1033405,28.6487302,No,No,1,21,2.9
7561,77.09550753,28.64003986,No,No,1,4,3.0
7562,77.0998394,28.635043,No,No,1,5,2.9
7563,77.1040206,28.6437138,No,No,1,6,3.0
7564,77.0905901,28.6364554,No,No,1,16,3.2
7565,77.0888609,28.6377331,No,No,1,26,3.3
7566,77.1050287,28.6375598,No,No,1,4,3.0
7567,77.0962201,28.6371415,No,No,1,10,2.6
7568,77.0937942,28.6368398,No,No,2,5,3.0
7569,77.097173,28.6434771,No,No,1,8,2.9
7570,77.0972739,28.6374781,No,No,1,18,3.4
7571,77.1004284,28.6407465,No,No,2,7,3.0
7572,77.095013,28.6404001,No,No,1,7,3.1
7573,77.1006304,28.6448121,No,No,1,26,3.2
7574,77.0966736,28.637326,No,No,1,10,3.2
7575,77.0889219,28.6378234,No,No,1,5,2.9
7576,77.0973882,28.6361284,No,No,1,7,3.0
7577,77.098007,28.6342673,No,No,1,17,3.5
7578,77.0925481,28.6409492,No,Yes,1,21,3.5
7579,77.0934526,28.6376488,No,No,1,2,0.0
7580,77.0949112,28.6404463,No,No,1,2,0.0
7581,77.086714,28.6388684,No,No,1,3,0.0
7582,77.1031722,28.6489062,No,No,1,3,0.0
7583,77.0845916,28.6344618,No,No,1,1,0.0
7584,77.0854345,28.6396056,No,No,1,2,0.0
7585,77.1002905,28.6449182,No,No,1,3,0.0
7586,77.0863331,28.63903,No,No,1,1,0.0
7587,77.1034131,28.6481247,No,No,1,2,0.0
7588,77.0971137,28.636187,No,No,1,2,0.0
7589,0.0,0.0,No,No,2,1,0.0
7590,77.0962302,28.6468527,No,No,1,1,0.0
7591,77.0959301,28.6367945,No,No,1,2,0.0
7592,77.0971707,28.6361765,No,No,2,3,0.0
7593,77.1029417,28.6491405,No,No,1,2,0.0
7594,77.0864035,28.6391088,No,No,1,1,0.0
7595,77.1014529,28.6445351,No,No,1,0,0.0
7596,77.0998064,28.6448699,No,No,1,1,0.0
7597,0.0,0.0,No,No,1,3,0.0
7598,77.102513,28.644093,No,No,2,3,0.0
7599,77.0973474,28.6361148,No,No,1,3,0.0
7600,77.0964562,28.6371756,No,No,2,3,0.0
7601,77.0995462,28.6450932,No,No,1,3,0.0
7602,77.0966816,28.6380338,No,No,1,2,0.0
7603,77.0954687,28.6370036,No,No,1,3,0.0
7604,0.0,0.0,No,No,1,2,0.0
7605,77.084917,28.6343667,No,No,1,1,0.0
7606,77.0934222,28.6377065,No,No,1,2,0.0
7607,77.0933859,28.6366697,No,Yes,2,2,0.0
7608,77.1031681,28.6490554,No,No,1,3,0.0
7609,77.0846233,28.6356249,No,No,1,3,0.0
7610,77.1039501,28.6437348,No,No,1,2,0.0
7611,77.0918112,28.6420481,No,No,1,3,0.0
7612,77.31334833,28.59807667,No,No,1,1,0.0
7613,77.25662515,28.52351906,No,No,2,281,3.7
7614,77.2182605,28.5607572,No,No,2,104,3.4
7615,77.21790746,28.56074218,No,Yes,2,438,3.6
7616,77.21807376,28.56028103,No,Yes,2,73,4.2
7617,77.076886,28.6291105,No,Yes,1,77,2.9
7618,77.0760342,28.6288818,No,No,2,24,3.6
7619,77.0764473,28.6287601,No,No,2,59,3.7
7620,77.0770547,28.6290915,No,No,1,37,3.8
7621,77.075439,28.629097,No,Yes,1,42,2.3
7622,77.0334663,28.6191075,No,Yes,1,5,3.1
7623,77.0409828,28.6203298,No,No,1,5,2.8
7624,77.032612,28.6194,No,No,1,10,2.9
7625,77.0676143,28.6193541,No,Yes,2,4,2.9
7626,77.0723362,28.6180649,No,No,1,4,3.0
7627,77.0336428,28.6190995,No,Yes,1,4,2.8
7628,77.0675373,28.6216032,No,No,1,12,2.7
7629,77.0680939,28.6104281,No,No,1,7,2.9
7630,77.0590998,28.619233,No,Yes,1,5,2.7
7631,77.0571866,28.6222421,No,No,2,6,2.5
7632,77.0448877,28.6200086,No,No,1,14,3.1
7633,77.0390888,28.6213725,No,No,1,4,3.0
7634,77.0621578,28.6200658,No,No,1,4,3.1
7635,77.0599921,28.6209487,No,No,1,12,3.3
7636,77.0643164,28.6229612,No,No,1,10,3.1
7637,77.0391009,28.6210909,No,No,1,4,3.0
7638,77.0630573,28.6205109,No,No,1,7,3.1
7639,77.0309438,28.6193756,No,No,1,5,3.0
7640,77.0411281,28.6217969,No,Yes,1,4,3.1
7641,77.0605838,28.6228245,No,Yes,1,11,3.2
7642,77.0627386,28.6236426,No,Yes,2,11,2.7
7643,77.0671945,28.6197461,No,No,1,6,3.0
7644,77.0580204,28.6203826,No,No,1,9,2.8
7645,77.0612584,28.6185458,No,No,1,10,3.0
7646,77.0322933,28.6192376,No,No,1,6,2.8
7647,77.0569411,28.6218904,No,No,1,4,2.8
7648,77.0391304,28.6275118,No,No,1,4,2.9
7649,77.0563114,28.6036473,No,No,1,5,3.0
7650,77.0306405,28.6191566,No,No,1,7,2.8
7651,77.0347129,28.6196925,No,No,1,6,2.8
7652,77.0391763,28.6211282,No,No,1,8,3.0
7653,77.0332316,28.6188173,No,Yes,1,6,2.7
7654,77.0569043,28.621959,No,No,1,7,2.9
7655,77.0386806,28.620035,No,Yes,2,12,2.8
7656,77.063507,28.6217187,No,No,1,3,0.0
7657,77.0302045,28.6187806,No,No,1,3,0.0
7658,77.0324848,28.6191434,No,No,1,3,0.0
7659,77.0715259,28.6205123,No,Yes,1,2,0.0
7660,0.0,0.0,No,No,1,2,0.0
7661,77.0392204,28.6267145,No,Yes,2,2,0.0
7662,77.0617981,28.6199415,No,No,1,0,0.0
7663,77.0608986,28.6230789,No,No,1,3,0.0
7664,77.0638218,28.6242121,No,No,1,2,0.0
7665,77.0346005,28.6194036,No,Yes,1,2,0.0
7666,77.0608986,28.6179737,No,No,1,3,0.0
7667,77.037568,28.6199262,No,No,1,2,0.0
7668,77.0583229,28.6224126,No,No,1,1,0.0
7669,77.0582581,28.6189874,No,No,1,3,0.0
7670,77.0331929,28.6173544,No,No,1,2,0.0
7671,77.0398501,28.6296412,No,No,1,2,0.0
7672,77.0641627,28.6093206,No,No,1,3,0.0
7673,77.0580204,28.6183226,No,No,1,2,0.0
7674,77.0599045,28.6226053,No,Yes,1,3,0.0
7675,77.0392018,28.6209825,No,No,1,2,0.0
7676,77.0485758,28.6206339,No,Yes,1,2,0.0
7677,77.0608752,28.6211626,No,No,1,3,0.0
7678,77.056812,28.622119,No,No,1,3,0.0
7679,77.0570523,28.6218839,No,No,1,1,0.0
7680,77.0611463,28.6231917,No,Yes,1,4,2.4
7681,77.2869436,28.6373178,No,No,1,33,2.6
7682,77.2862874,28.6367704,No,No,1,23,2.6
7683,77.2861149,28.6370319,Yes,No,3,132,2.7
7684,77.2862468,28.6367821,No,No,2,25,3.4
7685,77.2862407,28.6368753,No,No,1,5,2.9
7686,77.2863589,28.6368388,No,No,1,25,3.3
7687,77.2859303,28.6367067,No,No,1,99,3.4
7688,77.2870265,28.6369816,No,No,1,7,2.8
7689,77.2854132,28.637003,No,No,2,193,3.4
7690,77.2863408,28.6368424,No,Yes,1,38,3.0
7691,77.2870265,28.6369816,No,No,1,5,2.8
7692,77.2860199,28.6369716,Yes,Yes,3,86,2.6
7693,77.286309,28.6367759,No,No,1,18,2.5
7694,77.2862019,28.6371001,No,Yes,2,163,2.5
7695,77.2860211,28.6370146,Yes,Yes,3,307,2.7
7696,77.2870265,28.6369816,No,No,2,9,2.9
7697,77.2860812,28.6369762,No,Yes,2,88,2.5
7698,77.2867383,28.6367012,No,Yes,2,160,3.6
7699,77.2861742,28.6370758,No,Yes,1,96,3.9
7700,77.2867839,28.636911,No,No,1,54,3.5
7701,77.2861642,28.6367213,No,No,1,45,2.3
7702,77.2862848,28.6368649,No,Yes,2,117,2.4
7703,77.2861107,28.6370362,Yes,Yes,3,79,2.2
7704,77.286103,28.637001,No,Yes,3,224,2.4
7705,77.2857573,28.6369891,Yes,No,3,43,2.4
7706,77.2860344,28.6367037,Yes,Yes,2,191,2.0
7707,77.1573156,28.5232091,No,Yes,2,398,3.4
7708,77.1538018,28.531431,No,Yes,3,145,3.0
7709,77.155416,28.5251312,No,Yes,2,133,2.8
7710,77.1655919,28.5207314,Yes,No,4,89,3.3
7711,77.1538189,28.5312664,No,Yes,1,248,3.7
7712,77.1584474,28.5183003,No,Yes,2,122,3.8
7713,77.16529693,28.52331992,No,Yes,2,123,3.8
7714,77.168407,28.522112,No,Yes,3,40,3.9
7715,77.1710434,28.5194758,No,Yes,3,619,3.8
7716,77.16119282,28.51901836,Yes,Yes,2,43,3.8
7717,77.1611802,28.519173,Yes,Yes,2,286,3.8
7718,77.153852,28.5313867,No,Yes,2,164,3.7
7719,77.1517362,28.5336506,No,Yes,2,170,3.5
7720,77.1611509,28.5191138,Yes,Yes,2,95,3.5
7721,77.165415,28.514649,No,Yes,2,191,3.9
7722,77.1482216,28.5367732,Yes,Yes,3,361,3.6
7723,77.1357431,28.5254999,No,Yes,2,141,3.8
7724,77.1553898,28.5291446,No,Yes,3,20,3.8
7725,77.1619331,28.519062,No,Yes,2,185,3.7
7726,0.0,0.0,No,No,2,2,0.0
7727,77.16498211,28.51428649,No,Yes,2,193,4.2
7728,77.1520605,28.5332879,No,Yes,2,173,4.1
7729,77.166526,28.519511,No,Yes,2,62,4.2
7730,77.156659,28.5250993,No,Yes,2,252,2.9
7731,77.1566714,28.5251629,No,No,2,145,2.8
7732,77.1566476,28.524981,No,No,2,87,3.3
7733,77.1564626,28.5248609,No,Yes,2,199,3.3
7734,77.1561628,28.5250677,No,Yes,2,131,2.5
7735,77.1569671,28.5251478,No,Yes,2,105,3.9
7736,77.1566644,28.52506,No,Yes,2,380,3.9
7737,77.1561251,28.5251233,No,Yes,2,277,3.6
7738,77.1566556,28.5249865,Yes,Yes,2,364,3.7
7739,77.15988658,28.56104814,No,Yes,1,22,3.2
7740,77.16407988,28.55705291,No,Yes,2,47,3.3
7741,77.16369264,28.56517455,No,No,1,28,3.3
7742,77.15966111,28.56100556,No,No,1,14,3.1
7743,77.16423243,28.55793018,No,No,1,20,3.4
7744,77.15538889,28.56141389,Yes,No,2,6,2.9
7745,77.1624016,28.571381,No,No,1,9,3.1
7746,77.16369834,28.55900888,No,Yes,3,9,2.8
7747,77.159666,28.561011,No,No,1,23,3.3
7748,77.16311596,28.55760213,No,Yes,1,26,2.7
7749,0.0,0.0,No,No,1,8,3.1
7750,77.1583987,28.5677118,No,No,2,31,3.1
7751,77.15505794,28.56157466,No,Yes,1,28,3.2
7752,77.15976667,28.55818056,No,Yes,1,18,3.3
7753,77.17082061,28.55888991,No,Yes,2,299,2.8
7754,77.164272,28.557864,Yes,Yes,3,52,3.3
7755,77.16321856,28.55788513,No,No,1,9,3.1
7756,77.16419167,28.55761667,No,No,1,40,3.3
7757,77.15067118,28.52951508,No,Yes,1,37,3.5
7758,77.164368,28.557223,No,No,2,80,3.6
7759,77.15496004,28.56139062,No,No,1,34,3.6
7760,77.161681,28.572131,No,Yes,2,21,3.5
7761,77.15516992,28.56151959,Yes,No,3,76,3.7
7762,77.16367822,28.55747579,No,No,1,0,0.0
7763,0.0,0.0,No,No,1,1,0.0
7764,77.16442622,28.55736507,No,No,1,2,0.0
7765,77.16460492,28.55747844,No,No,1,2,0.0
7766,77.16341134,28.55748345,No,No,1,3,0.0
7767,77.16429355,28.55870848,No,No,1,1,0.0
7768,77.15520881,28.56118272,No,No,3,2,0.0
7769,77.16458414,28.55775173,No,No,1,1,0.0
7770,0.0,0.0,No,No,1,0,0.0
7771,77.16454,28.55811,No,No,2,1,0.0
7772,0.0,0.0,No,No,2,0,0.0
7773,0.0,0.0,No,No,2,0,0.0
7774,77.16411,28.559058,No,No,4,114,4.3
7775,77.317668,28.5997151,No,No,1,7,2.8
7776,77.3175176,28.5997276,No,No,1,16,2.9
7777,77.3176784,28.6001,No,No,1,31,3.0
7778,77.3062099,28.5892967,No,No,2,7,2.8
7779,77.30796732,28.59103534,No,No,1,13,3.2
7780,77.30650049,28.59154464,No,Yes,1,36,3.1
7781,77.3021052,28.5891084,No,No,2,17,2.6
7782,77.30853528,28.58950538,No,No,1,32,3.3
7783,77.3205872,28.6002622,No,No,1,5,3.0
7784,77.32028972,28.60043838,No,No,1,31,3.4
7785,77.3040391,28.5891093,No,No,1,30,3.3
7786,77.3164521,28.6013457,No,No,2,14,2.9
7787,77.3145157,28.601793,No,No,1,4,2.9
7788,77.3203951,28.6000397,No,No,1,10,2.9
7789,77.3226158,28.6011417,No,No,1,16,3.1
7790,77.31136166,28.59819588,No,No,1,4,3.0
7791,77.30725687,28.59087872,No,Yes,1,32,3.7
7792,77.3071359,28.5908127,No,No,1,3,0.0
7793,0.0,0.0,No,No,1,0,0.0
7794,77.3143328,28.6017649,No,No,1,0,0.0
7795,77.30720289,28.59080159,No,No,1,0,0.0
7796,77.3078976,28.5901234,No,No,1,0,0.0
7797,77.3066274,28.5914444,No,No,1,0,0.0
7798,77.3062381,28.5891961,No,No,1,0,0.0
7799,77.3074392,28.5908336,No,No,1,0,0.0
7800,77.3159908,28.601005,No,No,1,0,0.0
7801,77.3057921,28.5923035,No,No,1,2,0.0
7802,77.312519,28.6021139,No,No,1,1,0.0
7803,77.3097342,28.59794885,No,No,1,1,0.0
7804,0.0,0.0,No,No,1,0,0.0
7805,77.315899,28.600942,No,No,1,3,0.0
7806,0.0,0.0,No,No,1,0,0.0
7807,0.0,0.0,No,No,1,0,0.0
7808,77.3085095,28.5893763,No,No,1,0,0.0
7809,0.0,0.0,No,No,1,0,0.0
7810,77.3222402,28.6013619,No,No,1,0,0.0
7811,77.3206228,28.6002914,No,No,1,2,0.0
7812,0.0,0.0,No,No,1,3,0.0
7813,0.0,0.0,No,No,1,1,0.0
7814,77.30728882,28.5915558,No,No,2,0,0.0
7815,77.30676837,28.59133326,No,No,1,0,0.0
7816,77.32050229,28.60012224,No,No,1,0,0.0
7817,77.3067747,28.5900965,No,No,1,0,0.0
7818,77.3071878,28.5908905,No,No,2,0,0.0
7819,77.30620712,28.5890838,No,No,1,0,0.0
7820,77.31154975,28.59744877,No,No,1,1,0.0
7821,77.30837971,28.58980772,No,No,1,0,0.0
7822,77.3065745,28.5914473,No,No,1,0,0.0
7823,77.305843,28.5923018,No,No,1,0,0.0
7824,77.3080751,28.5897432,No,No,1,0,0.0
7825,77.3033247,28.5891562,No,No,1,1,0.0
7826,77.3174634,28.6000138,No,No,1,3,0.0
7827,77.30764378,28.59086665,No,No,1,0,0.0
7828,77.3224363,28.6014833,No,No,1,2,0.0
7829,77.30622523,28.5890367,No,No,1,0,0.0
7830,77.3068428,28.59118048,No,No,1,0,0.0
7831,77.3078541,28.5899346,No,No,1,1,0.0
7832,77.304436,28.583353,No,No,1,0,0.0
7833,0.0,0.0,No,No,1,0,0.0
7834,0.0,0.0,No,No,1,0,0.0
7835,77.3080954,28.58927604,No,No,1,0,0.0
7836,0.0,0.0,No,No,2,0,0.0
7837,77.2010382,28.6928867,Yes,No,2,43,3.3
7838,77.2023857,28.6895227,No,No,1,25,3.1
7839,77.197804,28.6921294,No,No,1,43,3.4
7840,77.1965012,28.6928555,No,No,1,10,3.1
7841,77.201128,28.6916414,No,No,1,16,3.0
7842,77.201667,28.6899018,No,Yes,2,168,3.4
7843,77.2011936,28.6918964,No,Yes,1,12,3.3
7844,77.2016171,28.6898007,No,No,1,27,3.3
7845,77.2012294,28.6909462,No,No,1,19,2.9
7846,77.2011834,28.6901314,No,Yes,1,15,3.1
7847,77.2041084,28.6944411,Yes,Yes,2,732,3.3
7848,77.2050359,28.6928661,Yes,Yes,2,430,3.4
7849,77.2043384,28.6944707,No,No,2,1136,4.6
7850,77.2013077,28.6910317,No,No,1,114,3.8
7851,77.2047215,28.6935077,No,No,2,429,3.8
7852,77.2012817,28.6914056,No,Yes,1,65,3.5
7853,77.2040661,28.6945366,No,Yes,2,349,3.5
7854,77.2048067,28.6936233,No,No,2,480,3.6
7855,77.2036388,28.6949624,No,No,1,314,3.6
7856,77.2050605,28.6926492,Yes,Yes,2,344,3.7
7857,77.2013137,28.6914552,No,No,1,18,3.5
7858,77.2047215,28.6934181,No,Yes,2,419,3.9
7859,77.2042723,28.6924796,No,No,1,27,3.5
7860,77.2044519,28.6939297,No,Yes,2,359,3.5
7861,77.2048113,28.6934267,No,Yes,2,555,3.6
7862,77.2039955,28.6947175,No,No,2,506,4.1
7863,77.204991,28.6934439,No,No,2,3986,4.3
7864,77.2014873,28.6906011,No,No,1,741,4.2
7865,77.2040075,28.6943812,No,Yes,2,636,4.1
7866,77.201128,28.6919997,No,Yes,1,163,4.4
7867,77.20197815,28.69302023,No,No,1,90,4.0
7868,77.3103529,28.6580412,No,No,1,19,3.4
7869,77.2776898,28.6307187,No,No,1,0,0.0
7870,77.0796054,28.6384984,No,No,1,15,3.3
7871,77.0766826,28.6386194,No,No,1,23,3.3
7872,77.0700473,28.6282838,No,No,1,28,3.4
7873,77.0698926,28.628157,No,No,1,14,2.8
7874,77.07604811,28.6390282,No,No,1,41,3.0
7875,77.0764578,28.6294177,No,No,1,16,3.0
7876,77.06883967,28.63507537,No,No,1,11,2.7
7877,77.0743745,28.6389086,No,No,2,20,2.6
7878,77.0798778,28.6420433,No,No,1,55,3.3
7879,77.0791934,28.6459296,No,No,1,6,2.9
7880,77.0701624,28.6445722,No,No,1,6,3.0
7881,77.07597736,28.63884135,No,No,2,20,3.2
7882,77.0747491,28.6390149,Yes,No,2,16,3.3
7883,77.0656655,28.6384063,No,No,1,17,3.2
7884,77.0710682,28.6365514,No,No,1,44,2.6
7885,77.06846483,28.6322224,No,Yes,2,5,3.1
7886,77.0709881,28.642645,No,No,1,5,3.0
7887,77.0789309,28.6385677,No,No,1,26,3.3
7888,0.0,0.0,No,No,1,8,3.1
7889,77.0698926,28.6440984,No,No,1,21,3.3
7890,0.0,0.0,No,No,2,13,3.2
7891,77.0792678,28.638455,No,No,1,33,3.4
7892,77.06992965,28.62748827,No,No,2,33,2.6
7893,77.0687123,28.6342343,No,No,1,8,3.1
7894,77.0758587,28.6429519,No,No,1,33,3.3
7895,77.0756895,28.6431503,No,No,1,10,3.0
7896,77.071162,28.6429129,No,Yes,1,31,2.8
7897,77.0789759,28.6383481,No,No,1,34,3.1
7898,77.074213,28.6392656,No,No,2,20,2.8
7899,77.0797403,28.6419595,No,No,1,12,3.1
7900,77.06778422,28.62786555,No,No,2,24,3.1
7901,77.0792789,28.6425242,No,Yes,1,44,2.7
7902,77.0782115,28.6384983,No,No,1,15,3.3
7903,77.0795111,28.6385334,No,No,1,17,3.1
7904,77.0707437,28.64041091,No,No,1,37,2.8
7905,77.0792261,28.6422953,No,No,1,10,3.2
7906,77.0765052,28.638646,No,No,1,9,3.2
7907,77.06975497,28.62759745,No,No,1,23,3.1
7908,77.0751536,28.6392198,No,No,2,23,3.4
7909,77.0739295,28.63949696,No,No,1,11,2.8
7910,77.0600536,28.6358966,No,No,1,4,3.0
7911,77.0771773,28.6385328,No,No,1,4,3.0
7912,77.0698477,28.6275705,No,No,1,42,3.3
7913,77.0765725,28.6387222,No,No,1,35,3.4
7914,77.0747491,28.639194,Yes,No,2,43,2.6
7915,77.0751965,28.63885695,No,Yes,2,28,2.6
7916,77.0588879,28.6354403,No,No,1,17,3.2
7917,77.0752887,28.6397834,Yes,Yes,3,40,3.4
7918,77.07022168,28.63504182,No,No,2,26,3.4
7919,0.0,0.0,No,No,2,49,3.2
7920,77.0745243,28.6391275,Yes,No,3,31,3.2
7921,77.069947,28.6274498,No,No,1,7,3.1
7922,77.0784813,28.6386139,No,No,1,42,2.6
7923,77.079298,28.6425617,No,No,1,36,3.5
7924,77.069463,28.6284455,No,No,2,56,3.5
7925,77.0761542,28.6331243,No,No,2,3,0.0
7926,77.0742061,28.63927361,No,No,1,1,0.0
7927,77.0709719,28.6403518,No,No,1,3,0.0
7928,0.0,0.0,No,No,2,2,0.0
7929,77.0743071,28.6390833,No,Yes,2,26,2.3
7930,77.318175,28.67132778,No,No,1,14,2.8
7931,77.318925,28.67130833,No,No,1,5,2.9
7932,77.317225,28.66721,No,Yes,1,33,3.4
7933,77.31211167,28.66965416,No,Yes,1,114,3.3
7934,77.314705,28.668496,No,Yes,1,7,3.1
7935,77.31173314,28.66981271,No,No,1,12,3.2
7936,77.31214788,28.66857042,No,No,1,6,3.0
7937,77.31825527,28.66722898,No,No,1,12,3.3
7938,77.30372541,28.66736018,No,No,2,54,2.6
7939,77.21,28.63,No,No,1,5,3.1
7940,77.31825426,28.67116736,No,No,1,51,2.5
7941,77.31819056,28.67121678,No,No,1,21,3.3
7942,77.30861206,28.66011757,No,No,1,10,3.2
7943,77.31204974,28.66952381,No,No,1,4,2.9
7944,77.31217302,28.66934292,No,Yes,2,37,3.5
7945,77.31794111,28.66686832,No,Yes,2,122,3.8
7946,77.3174241,28.6601382,No,Yes,2,126,3.6
